year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating
2012,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,"['Dallas Hartwig', 'Melissa Hartwig']",Food & Cookbooks,0,3,7,35,114,166,4.332307692307692
2012,"The American Way of Eating: Undercover at Walmart, Applebee's, Farm Fields and the Dinner Table",['Tracie McMillan'],Food & Cookbooks,0,2,25,123,116,32,3.5067114093959733
2012,Dinner: A Love Story: It All Begins at the Family Table,['Jenny Rosenstrach'],Food & Cookbooks,0,3,15,73,84,52,3.73568281938326
2012,"Paris, My Sweet: A Year in the City of Light (and Dark Chocolate)",['Amy Thomas'],Food & Cookbooks,0,9,41,124,103,49,3.4355828220858897
2012,"Chloe's Kitchen: 125 Easy, Delicious Recipes for Making the Food You Love the Vegan Way","['Chloe Coscarelli', 'Neal D. Barnard']",Food & Cookbooks,0,1,11,31,85,153,4.345195729537367
2012,Food in Jars: Preserving in Small Batches Year-Round,['Marisa McClellan'],Food & Cookbooks,0,1,3,18,74,96,4.359375
2012,Forks Over Knives—The Cookbook: Over 300 Recipes for Plant-Based Eating All Through the Year,"['Del Sroufe', 'Isa Chandra Moskowitz']",Food & Cookbooks,0,0,5,28,64,50,4.081632653061225
2012,Savoring the Seasons with Our Best Bites,"['Sara Wells', 'Kate  Jones']",Food & Cookbooks,0,0,1,9,19,20,4.183673469387755
2012,My Berlin Kitchen: A Love Story (with Recipes),['Luisa Weiss'],Food & Cookbooks,0,7,30,78,109,73,3.7104377104377106
2012,The Smitten Kitchen Cookbook,['Deb Perelman'],Food & Cookbooks,0,2,5,27,104,159,4.390572390572391
2012,A Feast of Ice and Fire: The Official Companion Cookbook,"['Chelsea Monroe-Cassel', 'Sariann Lehrer', 'George R.R. Martin']",Food & Cookbooks,0,0,3,19,52,71,4.317241379310345
2012,Practical Paleo: A Customized Approach to Health and a Whole-Foods Lifestyle,['Diane Sanfilippo'],Food & Cookbooks,0,0,6,26,89,161,4.4361702127659575
2012,Joy the Baker Cookbook: 100 Simple and Comforting Recipes,['Joy Wilson'],Food & Cookbooks,0,0,7,28,89,95,4.242009132420091
2012,"French Kids Eat Everything: How Our Family Moved to France, Cured Picky Eating, Banned Snacking, and Discovered 10 Simple Rules for Raising Happy, Healthy Eaters",['Karen Le Billon'],Food & Cookbooks,0,0,13,82,136,66,3.8585858585858586
2012,The Art of Fermentation: An in-Depth Exploration of Essential Concepts and Processes from Around the World,['Sandor Ellix Katz'],Food & Cookbooks,0,0,3,13,52,104,4.494186046511628
2012,The Back in the Day Bakery Cookbook: More Than 100 Recipes From the Best Little Bakery In the South,"['Cheryl Day', 'Griffith Day', 'Amy Paige Condon']",Food & Cookbooks,0,2,5,25,51,58,4.120567375886525
2017,"Black Hammer, Vol. 1: Secret Origins","['Jeff Lemire', 'Dean Ormston', 'Dave    Stewart']",Graphic Novels & Comics,0,2,2,32,124,140,4.326666666666667
2017,Everyone's a Aliebn When Ur a Aliebn Too,"['Jomny Sun', 'Jonny Sun']",Graphic Novels & Comics,0,6,7,28,71,188,4.426666666666667
2017,Wires and Nerve,"['Marissa Meyer', 'Douglas Holgate', 'Stephen Gilpin']",Graphic Novels & Comics,0,10,2,33,77,134,4.26171875
2017,Spill Zone,"['Scott Westerfeld', 'Alex Puvilland', 'Hilary Sycamore']",Graphic Novels & Comics,0,2,5,37,140,107,4.185567010309279
2017,"My Favorite Thing Is Monsters, Vol. 1",['Emil Ferris'],Graphic Novels & Comics,0,2,3,19,68,206,4.587248322147651
2017,Band Together,"['Noelle Stevenson', 'Shannon Watters', 'Carolyn Nowak', 'Grace Ellis', 'Brooke A. Allen']",Graphic Novels & Comics,0,0,9,71,123,95,4.02013422818792
2017,The Best We Could Do,['Thi Bui'],Graphic Novels & Comics,0,2,6,19,118,153,4.389261744966443
2017,"Ms. Marvel, Vol. 6: Civil War II","['G. Willow Wilson', 'Takeshi Miyazawa', 'Adrian Alphona']",Graphic Novels & Comics,0,0,4,25,123,148,4.383333333333334
2017,"Paper Girls, Vol. 2","['Brian K. Vaughan', 'Cliff Chiang', 'Matt Wilson', 'Jared K. Fletcher']",Graphic Novels & Comics,0,0,12,40,144,103,4.130434782608695
2017,Real Friends,"['Shannon Hale', 'LeUyen Pham', 'Jane Poole']",Graphic Novels & Comics,0,0,2,42,116,135,4.301694915254237
2017,Username: Uprising,"['Joe Sugg', 'Amrit Birdi']",Graphic Novels & Comics,0,2,1,17,24,40,4.178571428571429
2017,"The Vision, Volume 2: Little Better than a Beast","['Tom King', 'Michael        Walsh', 'Gabriel Hernandez Walta', 'Jordie Bellaire', 'Mike del Mundo', 'Clayton Cowles']",Graphic Novels & Comics,0,1,0,13,94,192,4.586666666666667
2017,"The Black Monday Murders, Vol. 1: All Hail, God Mammon","['Jonathan Hickman', 'Tomm Coker', 'Michael Garland', 'Rus Wooton']",Graphic Novels & Comics,0,0,8,35,116,139,4.295302013422819
2017,"The Wicked + The Divine, Vol. 5: Imperial Phase, Part I","['Kieron Gillen', 'Jamie McKelvie', 'Matt Wilson', 'Kevin Wada']",Graphic Novels & Comics,0,0,6,31,151,111,4.2274247491638794
2017,"Monstress, Vol. 2: The Blood","['Marjorie M. Liu', 'Sana Takeda']",Graphic Novels & Comics,0,0,1,20,111,165,4.481481481481482
2017,"Bitch Planet, Vol. 2: President Bitch","['Kelly Sue DeConnick', 'Taki Soma', 'Valentine De Landro']",Graphic Novels & Comics,0,0,6,18,98,178,4.493333333333333
2017,Big Mushy Happy Lump,['Sarah Andersen'],Graphic Novels & Comics,1,1,5,31,102,157,4.381756756756757
2017,"Wonder Woman, Volume 1: The Lies","['Greg Rucka', 'Liam Sharp', 'Jodi Wynne', 'Matthew Clark', 'Sean Parsons', 'Laura       Martin', 'Jeremy Colwell']",Graphic Novels & Comics,0,4,21,88,119,68,3.7533333333333334
2017,"Saga, Vol. 7","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,0,0,3,25,100,168,4.462837837837838
2017,"The Legend of Korra: Turf Wars, Part One","['Michael Dante DiMartino', 'Irene Koh']",Graphic Novels & Comics,0,4,9,29,88,169,4.367892976588629
2017,Stranger Than Fanfiction,['Chris Colfer'],Young Adult Fiction,0,16,20,63,97,99,3.823728813559322
2017,Moxie,['Jennifer Mathieu'],Young Adult Fiction,0,0,2,18,87,186,4.559726962457338
2017,The Gentleman's Guide to Vice and Virtue,['Mackenzi Lee'],Young Adult Fiction,0,10,7,27,80,160,4.313380281690141
2017,Once and for All,['Sarah Dessen'],Young Adult Fiction,0,4,14,53,130,83,3.964788732394366
2017,History Is All You Left Me,['Adam Silvera'],Young Adult Fiction,0,9,12,24,80,165,4.310344827586207
2017,Turtles All the Way Down,['John Green'],Young Adult Fiction,0,15,12,33,40,140,4.158333333333333
2017,The Hate U Give,['Angie Thomas'],Young Adult Fiction,1,2,1,5,33,245,4.811188811188811
2017,One of Us Is Lying,['Karen M. McManus'],Young Adult Fiction,0,2,10,40,110,132,4.224489795918367
2017,Geekerella,['Ashley Poston'],Young Adult Fiction,0,4,4,32,122,129,4.2646048109965635
2017,Autoboyography,['Christina Lauren'],Young Adult Fiction,0,1,4,25,88,176,4.476190476190476
2017,"Always and Forever, Lara Jean",['Jenny Han'],Young Adult Fiction,0,1,6,31,92,115,4.281632653061225
2017,Goodbye Days,['Jeff Zentner'],Young Adult Fiction,0,2,4,16,83,183,4.53125
2017,The Upside of Unrequited,['Becky Albertalli'],Young Adult Fiction,0,5,13,40,89,145,4.219178082191781
2017,We Are Okay,['Nina LaCour'],Young Adult Fiction,0,7,9,34,117,126,4.180887372013652
2017,A List of Cages,['Robin Roe'],Young Adult Fiction,0,2,9,24,88,170,4.416382252559727
2017,By Your Side,['Kasie West'],Young Adult Fiction,0,6,14,67,100,85,3.8970588235294117
2017,Eliza and Her Monsters,['Francesca Zappia'],Young Adult Fiction,0,2,6,27,103,151,4.366782006920415
2017,The Inexplicable Logic of My Life,['Benjamin Alire Sáenz'],Young Adult Fiction,0,7,14,44,97,119,4.092526690391459
2017,When Dimple Met Rishi,['Sandhya Menon'],Young Adult Fiction,0,5,14,49,93,121,4.102836879432624
2017,They Both Die at the End,['Adam Silvera'],Young Adult Fiction,0,1,13,45,104,143,4.2254901960784315
2017,Priestdaddy,['Patricia Lockwood'],Memoir & Autobiography,0,4,19,39,99,138,4.1638795986622075
2017,The Rules Do Not Apply,['Ariel Levy'],Memoir & Autobiography,0,3,22,53,133,86,3.9326599326599325
2017,The Polygamist's Daughter,"['Anna LeBaron', 'Leslie Wilson']",Memoir & Autobiography,0,0,0,10,32,255,4.824915824915825
2017,Daring to Drive: A Saudi Woman's Awakening,['Manal Al-Sharif'],Memoir & Autobiography,0,8,3,16,103,168,4.409395973154362
2017,How to Murder Your Life,['Cat Marnell'],Memoir & Autobiography,0,14,18,68,104,91,3.8135593220338984
2017,My Lovely Wife in the Psych Ward,['Mark Lukach'],Memoir & Autobiography,0,0,3,46,107,143,4.304347826086956
2017,The Most Beautiful: My Life with Prince,['Mayte Garcia'],Memoir & Autobiography,0,14,8,37,80,160,4.217391304347826
2017,At Home in the World: Reflections on Belonging While Wandering the Globe,['Tsh Oxenreider'],Memoir & Autobiography,0,7,4,27,79,181,4.419463087248322
2017,"Unfiltered: No Shame, No Regrets, Just Me",['Lily Collins'],Memoir & Autobiography,0,8,9,44,79,152,4.226027397260274
2017,I Was Told to Come Alone: My Journey Behind the Lines of Jihad,['Souad Mekhennet'],Memoir & Autobiography,0,1,1,21,74,200,4.585858585858586
2017,Happiness: The Crooked Little Road to Semi-Ever After,['Heather Harpham'],Memoir & Autobiography,0,4,4,30,114,126,4.273381294964029
2017,Voice Lessons: A Sisters Story,['Cara Mentzel'],Memoir & Autobiography,0,2,4,10,28,90,4.492537313432836
2017,The Bright Hour: A Memoir of Living and Dying,['Nina Riggs'],Memoir & Autobiography,0,1,2,16,64,213,4.641891891891892
2017,When We Rise: My Life in the Movement,['Cleve Jones'],Memoir & Autobiography,0,2,6,35,107,147,4.316498316498317
2017,"Insomniac City: New York, Oliver, and Me",['Bill Hayes'],Memoir & Autobiography,0,1,2,20,81,196,4.5633333333333335
2017,You Don't Have to Say You Love Me,['Sherman Alexie'],Memoir & Autobiography,0,6,7,24,91,170,4.382550335570469
2017,How Dare the Sun Rise: Memoirs of a War Child,"['Sandra Uwiringiyimana', 'Abigail Pesta']",Memoir & Autobiography,0,5,2,36,123,129,4.250847457627119
2017,The Fact of a Body: A Murder and a Memoir,['Alexandria Marzano-Lesnevich'],Memoir & Autobiography,0,3,13,34,102,142,4.2482993197278915
2017,Hunger: A Memoir of (My) Body,['Roxane Gay'],Memoir & Autobiography,0,2,1,23,87,184,4.515151515151516
2017,What Happened,['Hillary Rodham Clinton'],Memoir & Autobiography,1,68,5,29,52,137,3.6357388316151202
2017,Duck and Hippo in the Rainstorm,"['Jonathan London', 'Andrew Joyner']",Picture Books,0,18,18,34,77,153,4.096666666666667
2017,Not Quite Narwhal,['Jessie Sima'],Picture Books,0,0,3,22,109,165,4.45819397993311
2017,Little Fox in the Forest,['Stephanie Graegin'],Picture Books,0,2,6,32,104,154,4.348993288590604
2017,After the Fall: How Humpty Dumpty Got Back up Again,['Dan Santat'],Picture Books,0,0,1,16,56,225,4.694630872483222
2017,Over and Under the Pond,"['Kate Messner', 'Christopher Silas Neal']",Picture Books,0,1,5,46,141,107,4.16
2017,The Book of Mistakes,['Corinna Luyken'],Picture Books,0,3,6,28,95,164,4.388513513513513
2017,"A Greyhound, a Groundhog","['Emily Jenkins', 'Chris Appelhans']",Picture Books,0,9,29,80,123,54,3.623728813559322
2017,Malala's Magic Pencil,"['Malala Yousafzai', 'Kerascoët']",Picture Books,0,6,6,15,96,174,4.434343434343434
2017,Spunky Little Monkey,"['Bill Martin Jr.', 'Michael Sampson', 'Brian Won']",Picture Books,0,1,19,61,130,84,3.9389830508474577
2017,Franklin's Flying Bookshop,"['Jen Campbell', 'Katie Harnett']",Picture Books,0,7,2,36,77,175,4.383838383838384
2017,Jabari Jumps,['Gaia Cornwall'],Picture Books,0,4,8,28,120,140,4.28
2017,The Legend of Rock Paper Scissors,"['Drew Daywalt', 'Adam Rex']",Picture Books,0,6,10,32,92,157,4.292929292929293
2017,Be Quiet!,['Ryan T.  Higgins'],Picture Books,0,3,10,41,89,156,4.287625418060201
2017,Trollbella Throws a Party: A Tale from the Land of Stories,"['Chris Colfer', 'Brandon Dorman']",Picture Books,0,7,14,39,41,147,4.237903225806452
2017,We're All Wonders,['R.J. Palacio'],Picture Books,1,8,11,59,92,127,4.074074074074074
2017,The Case of the Stinky Stench,"['Josh Funk', 'Brendan Kearney']",Picture Books,0,4,11,47,110,122,4.139455782312925
2017,Triangle,"['Mac Barnett', 'Jon Klassen']",Picture Books,0,3,17,66,120,91,3.9393939393939394
2017,A Different Pond,"['Bao Phi', 'Thi Bui']",Picture Books,0,1,7,42,100,124,4.237226277372263
2017,She Persisted: 13 American Women Who Changed the World,"['Chelsea Clinton', 'Alexandra Boiger']",Picture Books,0,4,5,13,74,202,4.560402684563758
2017,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist","['Cynthia Levinson', 'Vanessa Brantley-Newton']",Picture Books,0,1,3,20,119,153,4.418918918918919
2017,Breathless,['Beverly Jenkins'],Romance,0,3,7,38,89,159,4.331081081081081
2017,Tease,['Ella Frank'],Romance,0,3,5,10,67,210,4.613559322033899
2017,Drive,['Kate  Stewart'],Romance,0,2,7,11,40,233,4.689419795221843
2017,White Hot,['Ilona Andrews'],Romance,0,5,7,10,70,193,4.540350877192982
2017,The Gravity of Us,['Brittainy C. Cherry'],Romance,0,0,2,14,44,229,4.730103806228374
2017,Blood Vow,['J.R. Ward'],Romance,0,8,2,19,65,198,4.517123287671233
2017,Come Sundown,['Nora Roberts'],Romance,0,5,13,57,125,158,4.167597765363128
2017,Without Merit,['Colleen Hoover'],Romance,1,7,23,50,61,97,3.9159663865546217
2017,Damaged Like Us,['Krista Ritchie'],Romance,0,21,14,45,59,120,3.9382239382239383
2017,Forged in Desire,['Brenda Jackson'],Romance,0,4,11,38,77,165,4.315254237288135
2017,Dating-ish,['Penny Reid'],Romance,0,0,2,4,28,52,4.511627906976744
2017,Silver Silence,['Nalini Singh'],Romance,0,6,5,21,88,173,4.42320819112628
2017,Wait for It,['Mariana Zapata'],Romance,0,1,6,20,78,255,4.611111111111111
2017,Egomaniac,['Vi Keeland'],Romance,0,0,6,13,79,194,4.578767123287672
2017,Royally Matched,['Emma Chase'],Romance,0,4,6,18,87,182,4.4713804713804715
2017,Vicious,['L.J. Shen'],Romance,0,2,2,16,44,234,4.697986577181208
2017,Devil in Spring,['Lisa Kleypas'],Romance,0,6,12,40,80,143,4.217081850533808
2017,Dirty Filthy Rich Men,['Laurelin Paige'],Romance,0,4,7,30,74,181,4.422297297297297
2017,The Duchess Deal,['Tessa Dare'],Romance,0,6,11,50,109,120,4.101351351351352
2017,Beard in Mind,['Penny Reid'],Romance,0,0,3,18,86,187,4.554421768707483
2017,Stephen Colbert's Midnight Confessions,['Stephen Colbert'],Humor,0,5,24,96,104,66,3.6847457627118643
2017,I'm Fine...and Other Lies,['Whitney Cummings'],Humor,0,5,20,85,93,95,3.848993288590604
2017,Waiting for the Punch: Words to Live by from the WTF Podcast,"['Marc Maron', 'Brendan McDonald', 'John Oliver']",Humor,0,2,18,50,125,100,4.027118644067796
2017,We Are Never Meeting In Real Life,['Samantha Irby'],Humor,0,3,10,36,114,134,4.232323232323233
2017,"Believe Me: A Memoir of Love, Death, and Jazz Chickens","['Eddie Izzard', 'Laura Zigman']",Humor,0,8,19,62,130,78,3.845117845117845
2017,Unqualified,"['Anna Faris', 'Chris Pratt']",Humor,0,2,28,115,106,47,3.563758389261745
2017,Theft by Finding: Diaries 1977-2002,['David Sedaris'],Humor,0,11,18,46,126,122,4.021671826625387
2017,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",['Lauren Graham'],Humor,1,3,13,46,111,122,4.138983050847457
2017,I Can't Make This Up: Life Lessons,"['Kevin  Hart', 'Neil Strauss']",Humor,0,3,5,36,100,153,4.32996632996633
2017,This Is Just My Face: Try Not to Stare,['Gabourey Sidibe'],Humor,0,8,12,41,122,117,4.093333333333334
2017,Everything Is Awful: And Other Observations,['Matt Bellassai'],Humor,0,6,9,70,110,96,3.9656357388316152
2017,This Is Really Happening,['Erin Chack'],Humor,0,3,12,56,107,119,4.101010101010101
2017,Vacationland: True Stories from Painful Beaches,['John Hodgman'],Humor,0,14,4,34,118,130,4.153333333333333
2017,"Rhett & Link's Book of Mythicality: A Field Guide to Curiosity, Creativity, and Tomfoolery","['Rhett McLaughlin', 'Link Neal']",Humor,0,1,5,32,70,191,4.488294314381271
2017,Revolution for Dummies: Laughing Through the Arab Spring,['Bassem Youssef'],Humor,0,3,2,40,120,131,4.263513513513513
2017,Al Franken: Giant of the Senate,['Al Franken'],Humor,0,7,2,22,82,186,4.464882943143813
2017,I Need a Lifeguard Everywhere But the Pool,"['Lisa Scottoline', 'Francesca Serritella']",Humor,0,8,20,57,121,89,3.8915254237288135
2017,One Day We'll All Be Dead and None of This Will Matter,['Scaachi Koul'],Humor,0,5,13,48,131,101,4.040268456375839
2017,"The Awkward Thoughts of W. Kamau Bell: Tales of a 6' 4"", African American, Heterosexual, Cisgender, Left-Leaning, Asthmatic, Black and Proud Blerd, Mama's Boy, Dad, and Stand-Up Comedian",['W. Kamau Bell'],Humor,0,1,7,62,142,86,4.023489932885906
2017,"The Daily Show: An Oral History as Told by Jon Stewart, the Correspondents, Staff and Guests","['Chris Smith', 'Jon   Stewart']",Humor,0,5,4,37,130,124,4.213333333333333
2017,"Exits, Desires, and Slow Fires",['J.R. Rogue'],Poetry,0,0,0,5,17,39,4.557377049180328
2017,Hard Child,['Natalie Shapero'],Poetry,0,1,6,15,27,48,4.185567010309279
2017,There Are More Beautiful Things Than Beyoncé,['Morgan  Parker'],Poetry,0,2,8,42,107,139,4.251677852348993
2017,Love Her Wild,['Atticus Poetry'],Poetry,0,5,10,24,79,182,4.41
2017,Adultolescence,['Gabbie Hanna'],Poetry,0,58,24,68,79,391,4.162903225806452
2017,The Sun and Her Flowers,['Rupi Kaur'],Poetry,1,5,23,49,67,149,4.1331058020477816
2017,Long Way Down,['Jason Reynolds'],Poetry,0,1,2,19,70,204,4.601351351351352
2017,We Come Apart,"['Sarah Crossan', 'Brian Conaghan']",Poetry,0,6,19,70,98,103,3.9222972972972974
2017,When I Grow Up I Want to Be a List of Further Possibilities,"['Chen  Chen', 'Jericho Brown']",Poetry,0,1,3,29,79,128,4.375
2017,Magdalene,['Marie Howe'],Poetry,0,4,11,28,82,105,4.1869565217391305
2017,Broken Wishbones and Empty Spaces,['Pyrokardia'],Poetry,0,6,11,32,23,19,3.4175824175824174
2017,Portrait of the Alcoholic,['Kaveh Akbar'],Poetry,0,0,3,10,63,155,4.6017316017316015
2017,Magic with Skin On,"['Morgan Nikola-Wren', 'Kimberly Ito', 'Julie Guzzetta', 'Alysia Nicole Harris']",Poetry,0,0,1,12,23,66,4.509803921568627
2017,Nature Poem,['Tommy Pico'],Poetry,0,3,7,11,62,127,4.442857142857143
2017,Don't Call Us Dead,['Danez Smith'],Poetry,0,0,3,14,58,223,4.681208053691275
2017,Electric Arches,['Eve L. Ewing'],Poetry,0,3,10,29,78,179,4.404682274247492
2017,New American Best Friend,['Olivia Gatwood'],Poetry,0,2,5,22,92,179,4.47
2017,Depression & Other Magic Tricks,['Sabrina Benaim'],Poetry,0,9,12,55,79,143,4.124161073825503
2017,Solo,"['Kwame Alexander', 'Mary Rand Hess']",Poetry,0,2,9,38,106,141,4.266891891891892
2017,Plum,['Hollie McNish'],Poetry,0,4,6,16,52,62,4.1571428571428575
2017,Bone White,['Ronald Malfi'],Horror,0,2,13,53,102,103,4.065934065934066
2017,The Changeling,['Victor LaValle'],Horror,0,10,13,60,115,99,3.942760942760943
2017,Dusk or Dark or Dawn or Day,['Seanan McGuire'],Horror,0,4,11,53,119,112,4.083612040133779
2017,The Delirium Brief,['Charles Stross'],Horror,0,1,1,19,109,143,4.435897435897436
2017,Meddling Kids,['Edgar Cantero'],Horror,0,7,34,77,112,98,3.792682926829268
2017,Final Girls,['Riley Sager'],Horror,0,0,20,46,116,115,4.097643097643098
2017,Sleeping Beauties,"['Stephen King', 'Owen King']",Horror,1,15,41,67,90,73,3.576923076923077
2017,A Game of Ghosts,['John Connolly'],Horror,0,4,3,19,76,197,4.535117056856187
2017,A God in the Shed,['J-F Dubeau'],Horror,0,7,19,48,63,58,3.7487179487179487
2017,The Grip of It,['Jac Jemc'],Horror,0,7,39,89,93,70,3.6040268456375837
2017,Lost Boy: The True Story of Captain Hook,['Christina Henry'],Horror,0,1,9,35,119,130,4.2517006802721085
2017,White Tears,['Hari Kunzru'],Horror,0,10,21,71,117,79,3.785234899328859
2017,The Boy on the Bridge,['M.R. Carey'],Horror,0,6,7,45,134,100,4.078767123287672
2017,The Kill Society,['Richard Kadrey'],Horror,0,0,1,32,143,124,4.3
2017,Strange Weather,['Joe Hill'],Horror,0,3,12,49,131,100,4.061016949152543
2017,The Roses of May,['Dot Hutchison'],Horror,0,3,11,59,108,116,4.087542087542087
2017,Full Wolf Moon,['Lincoln Child'],Horror,0,4,13,69,126,88,3.9366666666666665
2017,What the Hell Did I Just Read,['David  Wong'],Horror,0,2,1,30,115,152,4.38
2017,Prince Lestat and the Realms of Atlantis,['Anne Rice'],Horror,0,17,20,51,100,103,3.865979381443299
2017,The Awakening,['Amanda Stevens'],Horror,0,1,2,29,105,162,4.421404682274248
2017,Flame in the Mist,['Renée Ahdieh'],Young Adult Fantasy,0,6,25,58,85,67,3.7551867219917012
2017,Scythe,['Neal Shusterman'],Young Adult Fantasy,0,7,12,42,94,158,4.226837060702875
2017,Strange the Dreamer,['Laini Taylor'],Young Adult Fantasy,0,13,7,23,52,145,4.2875
2017,The Song Rising,['Samantha Shannon'],Young Adult Fantasy,0,3,5,32,91,134,4.313207547169811
2017,The Black Witch,['Laurie Forest'],Young Adult Fantasy,0,128,7,14,34,93,2.8442028985507246
2017,Caraval,['Stephanie Garber'],Young Adult Fantasy,0,9,19,35,68,154,4.189473684210526
2017,Our Dark Duet,['Victoria Schwab'],Young Adult Fantasy,0,3,9,35,82,137,4.2819548872180455
2017,La Belle Sauvage,['Philip Pullman'],Young Adult Fantasy,0,12,11,43,90,107,4.022813688212928
2017,Wintersong,['S. Jae-Jones'],Young Adult Fantasy,0,4,22,64,75,106,3.9483394833948338
2017,Carve the Mark,['Veronica Roth'],Young Adult Fantasy,0,15,18,42,44,86,3.819512195121951
2017,Warcross,['Marie Lu'],Young Adult Fantasy,0,3,17,41,90,110,4.099616858237548
2017,Lord of Shadows,['Cassandra Clare'],Young Adult Fantasy,0,10,10,17,38,212,4.505226480836237
2017,King's Cage,['Victoria Aveyard'],Young Adult Fantasy,0,11,13,41,61,135,4.134099616858237
2017,Tower of Dawn,['Sarah J. Maas'],Young Adult Fantasy,0,5,10,23,63,158,4.386100386100386
2017,The Language of Thorns: Midnight Tales and Dangerous Magic,"['Leigh Bardugo', 'Sara Kipin']",Young Adult Fantasy,0,0,0,22,88,151,4.494252873563219
2017,Crystal Storm,['Morgan Rhodes'],Young Adult Fantasy,0,11,8,32,55,166,4.3125
2017,Traitor to the Throne,['Alwyn Hamilton'],Young Adult Fantasy,0,0,6,25,88,165,4.450704225352113
2017,All the Crooked Saints,['Maggie Stiefvater'],Young Adult Fantasy,0,21,15,51,81,80,3.7419354838709675
2017,A Court of Wings and Ruin,['Sarah J. Maas'],Young Adult Fantasy,1,7,20,14,45,196,4.429078014184397
2017,In Other Lands,['Sarah Rees Brennan'],Young Adult Fantasy,0,3,8,19,74,194,4.503355704697986
2017,American War,['Omar El Akkad'],Science Fiction,0,4,20,43,112,113,4.061643835616438
2017,All Systems Red,['Martha Wells'],Science Fiction,0,1,4,25,114,155,4.39799331103679
2017,Seven Surrenders,['Ada Palmer'],Science Fiction,0,3,5,27,86,178,4.441471571906354
2017,All Our Wrong Todays,['Elan Mastai'],Science Fiction,0,2,12,50,123,111,4.104026845637584
2017,Six Wakes,['Mur Lafferty'],Science Fiction,0,2,9,60,124,102,4.0606060606060606
2017,Artemis,['Andy Weir'],Science Fiction,1,8,26,80,110,58,3.652482269503546
2017,For We Are Many,['Dennis E. Taylor'],Science Fiction,0,2,0,14,87,197,4.59
2017,Thrawn,['Timothy Zahn'],Science Fiction,0,1,3,29,87,175,4.464406779661017
2017,The Collapsing Empire,['John Scalzi'],Science Fiction,0,12,11,47,117,109,4.013513513513513
2017,And the Rest is History,['Jodi Taylor'],Science Fiction,0,2,2,13,84,199,4.586666666666667
2017,Babylon's Ashes,['James S.A. Corey'],Science Fiction,0,6,3,41,119,127,4.20945945945946
2017,Home,['Nnedi Okorafor'],Science Fiction,0,1,3,33,130,126,4.286689419795222
2017,Provenance,['Ann Leckie'],Science Fiction,0,6,16,43,125,104,4.037414965986395
2017,Borne,['Jeff VanderMeer'],Science Fiction,0,7,15,43,110,122,4.094276094276094
2017,Waking Gods,['Sylvain Neuvel'],Science Fiction,0,1,5,38,121,133,4.275167785234899
2017,The Punch Escrow,['Tal M. Klein'],Science Fiction,0,4,32,73,127,87,3.808049535603715
2017,The Stars Are Legion,['Kameron Hurley'],Science Fiction,0,12,10,56,109,108,3.986440677966102
2017,Fields of Fire,['Marko Kloos'],Science Fiction,0,2,3,29,112,153,4.374581939799331
2017,The Rise and Fall of D.O.D.O.,"['Neal Stephenson', 'Nicole Galland']",Science Fiction,0,7,17,50,103,122,4.05685618729097
2017,Raven Stratagem,['Yoon Ha Lee'],Science Fiction,0,4,3,20,124,145,4.361486486486487
2017,"I Love You, Michael Collins",['Lauren Baratz-Logsted'],Middle Grade & Children's,0,0,0,25,56,41,4.131147540983607
2017,Dragonwatch,['Brandon Mull'],Middle Grade & Children's,0,1,3,16,82,188,4.562068965517241
2017,Flying Lessons & Other Stories,"['Ellen Oh', 'Kwame Alexander', 'Kelly J. Baptist', 'Soman Chainani', 'Matt de la Pena', 'Tim Federle', 'Grace Lin', 'Meg Medina']",Middle Grade & Children's,0,4,4,32,114,142,4.304054054054054
2017,Worlds Collide,"['Chris Colfer', 'Brandon Dorman']",Middle Grade & Children's,0,7,3,19,36,230,4.623728813559322
2017,The Ethan I Was Before,['Ali Standish'],Middle Grade & Children's,0,0,5,29,105,160,4.404682274247492
2017,Star-Crossed,['Barbara Dee'],Middle Grade & Children's,0,5,3,23,110,154,4.372881355932203
2017,Rise of the Isle of the Lost,['Melissa de la Cruz'],Middle Grade & Children's,0,2,11,67,76,138,4.14625850340136
2017,Beyond the Bright Sea,['Lauren Wolk'],Middle Grade & Children's,0,1,1,33,127,134,4.324324324324325
2017,See You in the Cosmos,['Jack Cheng'],Middle Grade & Children's,0,8,15,63,93,115,3.993197278911565
2017,Amina's Voice,['Hena Khan'],Middle Grade & Children's,0,7,6,36,126,120,4.172881355932203
2017,Beauty and the Beast: Lost in a Book,['Jennifer Donnelly'],Middle Grade & Children's,0,1,7,47,120,124,4.20066889632107
2017,Talons of Power,['Tui T. Sutherland'],Middle Grade & Children's,0,1,5,16,56,218,4.638513513513513
2017,The Goldfish Boy,['Lisa   Thompson'],Middle Grade & Children's,0,0,7,28,137,124,4.277027027027027
2017,The Someday Birds,['Sally J. Pla'],Middle Grade & Children's,0,3,2,37,83,171,4.408783783783784
2017,The Dark Prophecy,"['Rick Riordan', 'John Rocco']",Middle Grade & Children's,0,5,5,29,66,178,4.438162544169611
