year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews
2011,Rising Tides,['Taylor Anderson'],Science Fiction,0,1,2,23,81,59,4.174698795180723,4.15,30890,1667
2011,The Final Evolution,['Jeff Somers'],Science Fiction,0,1,4,13,36,27,4.037037037037037,3.79,11120,1284
2011,Fuzzy Nation,['John Scalzi'],Science Fiction,0,2,6,53,146,91,4.067114093959732,4.03,670966,54300
2011,Aftermath,['Ann Aguirre'],Science Fiction,0,3,7,54,115,118,4.138047138047138,3.94,205260,19853
2011,When She Woke,['Hillary Jordan'],Science Fiction,0,5,14,68,124,84,3.9084745762711863,3.92,85114,10134
2011,Leviathan Wakes,['James S.A. Corey'],Science Fiction,0,3,11,38,138,109,4.133779264214047,4.24,533078,33985
2011,Embassytown,['China Miéville'],Science Fiction,0,5,13,54,129,94,3.9966101694915253,3.85,277564,27614
2011,WWW: Wonder,['Robert J. Sawyer'],Science Fiction,0,1,24,72,122,79,3.8523489932885906,3.89,112327,8600
2011,The Clockwork Rocket,['Greg Egan'],Science Fiction,0,9,27,25,38,20,3.277310924369748,3.93,51118,4584
2011,Alien in the Family,"['Gini Koch', 'Daniel Dos Santos']",Science Fiction,0,1,15,52,105,125,4.134228187919463,4.05,23883,2891
2011,Silver Shark,['Ilona Andrews'],Science Fiction,0,1,2,34,153,106,4.219594594594595,4.3,1074417,73352
2011,Phoenix Rising,"['Pip Ballantine', 'Tee Morris', 'Philippa Ballantine']",Science Fiction,0,7,15,61,121,93,3.936026936026936,3.82,24394,2830
2011,The Son of Neptune,['Rick Riordan'],Middle Grade & Children's,1,0,1,15,84,194,4.6020408163265305,4.32,7600164,302504
2011,Every Thing on It,['Shel Silverstein'],Middle Grade & Children's,0,2,8,37,103,142,4.284246575342466,4.33,2510642,35566
2011,The Throne of Fire,['Rick Riordan'],Middle Grade & Children's,0,1,3,60,119,115,4.154362416107382,4.32,7601981,302572
2011,Sign of the Moon,['Erin Hunter'],Middle Grade & Children's,0,1,11,34,71,178,4.403389830508474,4.35,844027,31116
2011,Scorpia Rising,['Anthony Horowitz'],Middle Grade & Children's,0,3,11,49,88,146,4.222222222222222,4.05,681736,42249
2011,A Monster Calls,"['Patrick Ness', 'Jim Kay', 'Siobhan Dowd']",Middle Grade & Children's,0,0,4,18,65,211,4.620805369127517,4.12,589934,82080
2011,A World Without Heroes,['Brandon Mull'],Middle Grade & Children's,0,1,6,60,151,78,4.010135135135135,4.23,637032,37664
2011,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,"['Catherynne M. Valente', 'Ana Juan']",Middle Grade & Children's,0,3,6,24,94,168,4.416949152542373,3.92,139390,23450
2011,Wonderstruck,['Brian Selznick'],Middle Grade & Children's,0,0,2,24,84,188,4.5369127516778525,4.06,406990,35532
2011,The Penderwicks at Point Mouette,['Jeanne Birdsall'],Middle Grade & Children's,0,1,6,34,116,139,4.304054054054054,4.21,85397,9787
2011,Travel to Tomorrow,['Angela Sage Larsen'],Middle Grade & Children's,0,0,2,1,2,24,4.655172413793103,4.25,122,23
2011,Okay for Now,['Gary D. Schmidt'],Middle Grade & Children's,0,0,3,12,69,213,4.656565656565657,4.09,110337,19819
2011,The Emerald Atlas,['John  Stephens'],Middle Grade & Children's,0,1,16,89,113,67,3.800699300699301,4.04,29934,3293
2011,Breadcrumbs,"['Anne Ursu', 'Erin Mcguire']",Middle Grade & Children's,0,3,12,51,125,102,4.061433447098976,3.81,28773,3705
2011,The Unwanteds,['Lisa McMann'],Middle Grade & Children's,0,6,15,80,111,73,3.807017543859649,3.95,267943,22496
2011,Darke,"['Angie Sage', 'Mark Zug']",Middle Grade & Children's,0,1,5,61,128,99,4.085034013605442,3.99,357166,12709
2011,Wildwood,"['Colin Meloy', 'Carson Ellis']",Middle Grade & Children's,0,1,10,14,16,7,3.375,4.04,144002,14976
2011,Vespers Rising,"['Rick Riordan', 'Gordon Korman', 'Peter Lerangis', 'Jude Watson']",Middle Grade & Children's,0,1,12,71,107,105,4.023648648648648,4.01,374591,24810
2011,Liesl & Po,"['Lauren Oliver', 'Kei Acedera']",Middle Grade & Children's,0,2,5,41,114,99,4.160919540229885,3.99,18002,2425
2011,Cabin Fever,['Jeff Kinney'],Middle Grade & Children's,0,6,15,47,78,144,4.1689655172413795,4.13,1205894,60406
2011,The Murder of the Century: The Gilded Age Crime that Scandalized a City and Sparked the Tabloid Wars,['Paul  Collins'],History & Biography,0,7,33,122,110,23,3.369491525423729,3.68,16111,2159
2011,Steve Jobs,['Walter Isaacson'],History & Biography,1,1,4,29,131,131,4.3074324324324325,4.11,1145337,28020
2011,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",['Erik Larson'],History & Biography,0,8,21,83,132,51,3.6677966101694914,3.96,784892,62738
2011,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",['Candice Millard'],History & Biography,0,1,1,19,144,134,4.367892976588629,4.19,103370,10890
2011,Area 51: An Uncensored History of America's Top Secret Military Base,['Annie Jacobsen'],History & Biography,0,5,27,91,120,48,3.6151202749140894,3.86,11849,1730
2011,Catherine the Great: Portrait of a Woman,['Robert K. Massie'],History & Biography,0,0,7,51,133,99,4.117241379310345,4.06,179062,8180
2011,A Singular Woman: The Untold Story of Barack Obama's Mother,['Janny Scott'],History & Biography,0,4,16,91,137,42,3.679310344827586,3.76,2019,348
2011,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",['Gayle Tzemach Lemmon'],History & Biography,0,2,22,110,112,53,3.6421404682274248,3.83,17810,2775
2011,Malcolm X: A Life of Reinvention,['Manning Marable'],History & Biography,0,2,5,38,143,109,4.185185185185185,4.22,17395,846
2011,The Greater Journey: Americans in Paris,['David McCullough'],History & Biography,0,4,17,74,118,76,3.847750865051903,4.08,695695,31246
2011,1493: Uncovering the New World Columbus Created,['Charles C. Mann'],History & Biography,0,1,14,64,135,77,3.9381443298969074,4.05,76426,5373
2011,Endgame: Bobby Fischer's Remarkable Rise and Fall - from America's Brightest Prodigy to the Edge of Madness,['Frank Brady'],History & Biography,0,2,15,77,145,53,3.7945205479452055,3.96,8901,535
2011,1861: The Civil War Awakening,['Adam Goodheart'],History & Biography,0,2,8,41,133,108,4.154109589041096,4.03,5602,440
2011,Killing Lincoln: The Shocking Assassination that Changed America Forever,"[""Bill O'Reilly"", 'Martin Dugard']",History & Biography,0,4,10,54,129,97,4.037414965986395,4.03,255849,23134
2011,Unfamiliar Fishes,['Sarah Vowell'],History & Biography,0,1,30,116,96,22,3.4075471698113207,3.83,137473,13825
2011,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",['Mitchell Zuckoff'],History & Biography,0,4,5,86,142,52,3.8062283737024223,3.99,69789,5959
2011,"To End All Wars: A Story of Loyalty and Rebellion, 1914-1918",['Adam Hochschild'],History & Biography,0,0,9,36,117,130,4.260273972602739,4.16,49764,3899
2011,"The Eighty-Dollar Champion: Snowman, the Horse That Inspired a Nation",['Elizabeth Letts'],History & Biography,0,1,17,54,121,101,4.034013605442177,4.13,24178,4102
2011,The Man in the Rockefeller Suit: The Astonishing Rise and Spectacular Fall of a Serial Impostor,['Mark Seal'],History & Biography,0,1,17,86,138,49,3.745704467353952,3.83,6275,965
2011,"A Thousand Lives: The Untold Story of Hope, Deception, and Survival at Jonestown",['Julia Scheeres'],History & Biography,0,3,10,76,134,73,3.891891891891892,3.96,20481,2315
2011,"The Good Girl's Guide to Getting Lost: A Memoir of Three Continents, Two Friends, and One Unexpected Adventure",['Rachel Friedman'],Travel & Outdoors,0,2,18,73,85,47,3.6977777777777776,3.79,3011,302
2011,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,['Mark    Adams'],Travel & Outdoors,0,5,23,86,141,42,3.6464646464646466,3.82,15401,1772
2011,To a Mountain in Tibet,['Colin Thubron'],Travel & Outdoors,0,5,22,68,58,24,3.4180790960451977,3.8,11716,1189
2011,The Sinner's Grand Tour: A Journey Through the Historical Underbelly of Europe,['Tony Perrottet'],Travel & Outdoors,0,4,8,27,32,17,3.5681818181818183,3.73,2334,352
2011,"To Timbuktu: Nine Countries, Two People, One True Story","['Steven  Weinberg', 'Casey Scieszka']",Travel & Outdoors,0,6,14,37,40,29,3.5714285714285716,3.42,935,221
2011,"Maphead: Charting the Wide, Weird World of Geography Wonks",['Ken Jennings'],Travel & Outdoors,0,3,13,66,138,70,3.893103448275862,3.81,13865,2180
2011,The Foremost Good Fortune,['Susan    Conley'],Travel & Outdoors,0,1,23,87,124,59,3.738095238095238,3.48,2927,619
2011,"Big in China: My Unlikely Adventures Raising a Family, Playing the Blues, and Becoming a Star in Beijing",['Alan Paul'],Travel & Outdoors,0,0,6,27,28,11,3.611111111111111,4.0,1797,287
2011,Married to Bhutan,['Linda Leaming'],Travel & Outdoors,0,0,5,16,30,27,4.012820512820513,3.8,1378,185
2011,"Kosher Chinese: Living, Teaching, and Eating with China's Other Billion",['Michael     Levy'],Travel & Outdoors,0,1,6,41,59,29,3.801470588235294,3.83,1280,237
2011,"Made for You and Me: Going West, Going Broke, Finding Home",['Caitlin Shetterly'],Travel & Outdoors,0,7,14,44,49,29,3.5524475524475525,3.63,480,136
2011,The Ledge: An Adventure Story of Friendship and Survival on Mount Rainier,"['Jim Davidson', 'Kevin Vaughan']",Travel & Outdoors,0,3,25,80,109,42,3.6254826254826256,3.86,1369,198
2011,The Tao of Travel: Enlightenments from Lives on the Road,['Paul Theroux'],Travel & Outdoors,0,4,7,34,38,22,3.638095238095238,3.82,116253,9103
2011,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,['Conor Grennan'],Travel & Outdoors,1,1,4,28,113,150,4.375,4.27,19224,2566
2011,Fire Season: Field Notes from a Wilderness Lookout,['Philip Connors'],Travel & Outdoors,0,3,9,76,128,65,3.8647686832740216,3.9,4703,674
2011,Sideways on a Scooter: Life and Love in India,['Miranda Kennedy'],Travel & Outdoors,0,2,29,90,120,23,3.503787878787879,3.63,1492,221
2011,You've Gone Too Far This Time,['Danny Bent'],Travel & Outdoors,0,1,8,41,53,25,3.7265625,3.74,1124,126
2011,Crazy River: Exploration and Folly in East Africa,['Richard Grant'],Travel & Outdoors,0,0,1,7,14,3,3.76,4.07,8130,1062
2011,The View from Lazy Point: A Natural Year in an Unnatural World,['Carl Safina'],Travel & Outdoors,0,0,2,7,27,27,4.253968253968254,4.32,5088,735
2011,Wanderlust: A Love Affair with Five Continents,['Elisabeth Eaves'],Travel & Outdoors,0,18,48,74,64,35,3.209205020920502,3.5,3991,384
2011,"Three Cups of Deceit: How Greg Mortenson, Humanitarian Hero, Lost His Way",['Jon Krakauer'],Nonfiction,0,1,4,76,151,60,3.9075342465753424,4.03,1419312,54094
2011,Boomerang: Travels in the New Third World,['Michael   Lewis'],Nonfiction,0,2,7,83,149,59,3.8533333333333335,4.15,547415,31204
2011,"It Gets Better: Coming Out, Overcoming Bullying, and Creating a Life Worth Living","['Dan Savage', 'Terry Miller']",Nonfiction,0,2,10,44,118,121,4.172881355932203,3.97,31783,2972
2011,Think: Straight Talk for Women to Stay Smart in a Dumbed-Down World,['Lisa Bloom'],Nonfiction,0,3,16,51,114,112,4.0675675675675675,3.97,2455,455
2011,Kingpin: How One Hacker Took Over the Billion-Dollar Cybercrime Underground,['Kevin Poulsen'],Nonfiction,0,1,6,70,146,74,3.962962962962963,3.94,6918,409
2011,The Most Human Human: What Talking with Computers Teaches Us About What It Means to Be Alive,['Brian Christian'],Nonfiction,0,2,13,65,124,87,3.9656357388316152,4.11,18784,1898
2011,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",['David  Brooks'],Nonfiction,0,6,24,81,123,58,3.6952054794520546,3.75,46155,4585
2011,"The Geeks Shall Inherit the Earth: Popularity, Quirk Theory and Why Outsiders Thrive After High School",['Alexandra Robbins'],Nonfiction,1,6,19,106,102,60,3.651877133105802,3.45,20670,2654
2011,Cinderella Ate My Daughter: Dispatches from the Frontlines of the New Girlie-Girl Culture,['Peggy Orenstein'],Nonfiction,0,3,19,101,119,47,3.6505190311418687,3.8,23637,3525
2011,Moonwalking with Einstein: The Art and Science of Remembering Everything,['Joshua Foer'],Nonfiction,0,1,17,100,128,45,3.683848797250859,3.89,70151,5513
2011,Inside Scientology: The Story of America's Most Secretive Religion,['Janet Reitman'],Nonfiction,0,4,20,85,147,42,3.6812080536912752,3.87,8939,1022
2011,Poke the Box,['Seth Godin'],Nonfiction,0,3,16,92,122,65,3.771812080536913,3.84,213702,10799
2011,The Filter Bubble: What the Internet is Hiding From You,['Eli Pariser'],Nonfiction,0,4,12,75,141,59,3.821305841924399,3.77,4768,498
2011,"In the Plex: How Google Thinks, Works, and Shapes Our Lives",['Steven Levy'],Nonfiction,0,0,7,45,162,82,4.077702702702703,3.88,38755,1453
2011,The Magic of Reality: How We Know What's Really True,"['Richard Dawkins', 'Dave McKean']",Nonfiction,0,7,10,46,125,107,4.067796610169491,4.01,560043,21106
2011,"Supergods: What Masked Vigilantes, Miraculous Mutants, and a Sun God from Smallville Can Teach Us About Being Human",['Grant Morrison'],Nonfiction,0,7,19,98,100,72,3.7128378378378377,3.97,458814,21587
2011,The Psychopath Test: A Journey Through the Madness Industry,['Jon Ronson'],Nonfiction,0,1,8,76,154,59,3.879194630872483,3.9,212515,16142
2011,Sex on the Moon: The Amazing Story Behind the Most Audacious Heist in History,['Ben Mezrich'],Nonfiction,0,12,40,129,88,27,3.2635135135135136,3.68,61925,6352
2011,Incognito: The Secret Lives of the Brain,['David Eagleman'],Nonfiction,0,3,26,83,124,58,3.707482993197279,4.08,48933,4695
2011,"The Information: A History, a Theory, a Flood",['James Gleick'],Nonfiction,0,1,16,58,119,69,3.908745247148289,4.01,77952,4015
2011,Cast in Ruin,"['Michelle Sagara', 'Michelle Sagara West']",Fantasy,0,1,5,35,120,138,4.301003344481606,4.12,95276,4671
2011,Blackveil,['Kristen Britain'],Fantasy,0,6,20,59,121,90,3.9087837837837838,4.13,90362,4593
2011,The Alloy of Law,['Brandon Sanderson'],Fantasy,0,1,7,38,149,104,4.1638795986622075,4.39,2994920,196781
2011,Prince of Thorns,['Mark  Lawrence'],Fantasy,0,13,16,63,118,85,3.833898305084746,4.12,312957,24310
2011,A Dance with Dragons,['George R.R. Martin'],Fantasy,1,1,10,58,122,103,4.074829931972789,4.37,5169097,189080
2011,The Rogue,['Trudi Canavan'],Fantasy,0,1,22,71,115,90,3.9063545150501673,4.01,282438,9471
2011,Deathless,['Catherynne M. Valente'],Fantasy,0,1,15,52,108,119,4.115254237288136,3.92,139365,23446
2011,The Measure of the Magic,['Terry Brooks'],Fantasy,0,0,19,79,131,68,3.835016835016835,3.96,758628,20706
2011,The Kingdom of Gods,['N.K. Jemisin'],Fantasy,0,4,10,57,128,98,4.03030303030303,4.18,350164,38148
2011,One of Our Thursdays Is Missing,['Jasper Fforde'],Fantasy,0,3,15,80,137,65,3.82,4.02,396803,33703
2011,Naamah's Blessing,['Jacqueline Carey'],Fantasy,0,1,7,43,118,129,4.231543624161074,4.12,268465,14224
2011,Don't Breathe a Word,['Jennifer  McMahon'],Fantasy,0,8,34,77,130,49,3.597315436241611,3.69,133470,18135
2011,The Magician King,['Lev Grossman'],Fantasy,0,2,17,77,128,75,3.859531772575251,3.7,391134,38820
2011,The Omen Machine,['Terry Goodkind'],Fantasy,0,16,33,89,99,59,3.5135135135135136,4.0,953825,22945
2011,Among Others,['Jo Walton'],Fantasy,0,4,22,49,112,106,4.003412969283277,3.77,55217,10432
2011,The Wise Man's Fear,['Patrick Rothfuss'],Fantasy,0,3,4,20,88,159,4.445255474452555,4.48,1160950,72622
2011,Snuff,['Terry Pratchett'],Fantasy,0,0,5,43,135,116,4.210702341137123,4.15,3932086,137778
2011,Twilight's Dawn,['Anne Bishop'],Fantasy,0,7,10,43,98,134,4.171232876712328,4.23,368873,24610
2011,The Night Circus,['Erin Morgenstern'],Fantasy,0,4,15,44,103,127,4.139931740614334,4.04,611659,68760
2011,The Heroes,['Joe Abercrombie'],Fantasy,0,0,4,54,112,127,4.218855218855219,4.19,611595,34840
2011,Smokin' Seventeen,"['Janet Evanovich', 'Lorelei King']",Mystery & Thriller,1,3,25,84,128,57,3.7104377104377106,4.0,3306458,142686
2011,Reamde,['Neal Stephenson'],Mystery & Thriller,0,3,18,70,132,75,3.865771812080537,4.05,757057,47904
2011,These Things Hidden,['Heather Gudenkauf'],Mystery & Thriller,0,1,17,44,137,94,4.044368600682594,3.91,126329,14282
2011,Before I Go to Sleep,['S.J. Watson'],Mystery & Thriller,0,5,17,79,114,83,3.848993288590604,3.85,278338,23763
2011,New York to Dallas,"['J.D. Robb', 'Susan Ericksen']",Mystery & Thriller,0,0,3,35,105,157,4.386666666666667,4.3,1494424,65142
2011,Love You More,['Lisa Gardner'],Mystery & Thriller,0,1,3,38,139,109,4.213793103448276,4.09,582321,35928
2011,Never Knowing,['Chevy Stevens'],Mystery & Thriller,0,2,16,59,130,89,3.972972972972973,3.92,151620,18072
2011,Pirate King,['Laurie R. King'],Mystery & Thriller,0,11,42,109,97,38,3.367003367003367,4.04,315382,26198
2011,Heat Rises,['Richard Castle'],Mystery & Thriller,0,0,9,75,147,67,3.912751677852349,3.74,156509,13205
2011,The Fifth Witness,['Michael Connelly'],Mystery & Thriller,0,2,5,70,158,62,3.919191919191919,4.13,1701722,84976
2011,A Trick of the Light,['Louise Penny'],Mystery & Thriller,0,2,3,35,121,137,4.302013422818792,4.18,681353,67658
2011,Buried Prey,['John Sandford'],Mystery & Thriller,0,1,5,42,148,99,4.149152542372882,4.16,873739,43751
2011,Live Wire,['Harlan Coben'],Mystery & Thriller,0,1,10,86,145,55,3.8181818181818183,3.99,1074634,71248
2011,The Affair,['Lee Child'],Mystery & Thriller,0,1,3,44,160,92,4.13,4.06,1867301,95309
2011,The Silent Girl,['Tess Gerritsen'],Mystery & Thriller,0,2,5,72,143,76,3.959731543624161,4.06,657471,34924
2011,Iron House,['John Hart'],Mystery & Thriller,0,1,8,33,136,108,4.195804195804196,4.04,88378,11416
2011,Now You See Her,"['James Patterson', 'Michael Ledwidge']",Mystery & Thriller,0,3,15,62,132,84,3.9425675675675675,3.98,5743637,288955
2011,A Red Herring Without Mustard,['Alan Bradley'],Mystery & Thriller,0,0,4,44,156,95,4.1438127090301,3.96,374902,45272
2011,Claire DeWitt and the City of the Dead,['Sara Gran'],Mystery & Thriller,0,3,22,78,127,65,3.776271186440678,3.69,18922,3238
2011,Fallen,['Karin Slaughter'],Mystery & Thriller,0,0,8,47,140,104,4.137123745819398,4.07,843962,59566
2011,The Wise Man's Fear,['Patrick Rothfuss'],Goodreads Author,0,3,4,20,88,159,4.445255474452555,4.48,1160950,72622
2011,Delirium,['Lauren Oliver'],Goodreads Author,0,1,21,36,95,144,4.212121212121212,3.9,1211434,98135
2011,A Discovery of Witches,['Deborah Harkness'],Goodreads Author,0,7,30,61,109,88,3.816949152542373,4.05,625785,60021
2011,Forever,['Maggie Stiefvater'],Goodreads Author,0,9,18,70,98,98,3.8805460750853245,3.99,1413364,136366
2011,Divergent,['Veronica Roth'],Goodreads Author,0,0,11,25,62,195,4.505119453924915,4.07,5041052,264747
2011,City of Fallen Angels,['Cassandra Clare'],Goodreads Author,1,3,21,47,104,113,4.052083333333333,4.26,6293456,352166
2011,The Paris Wife,['Paula McLain'],Goodreads Author,0,6,23,73,143,53,3.7181208053691277,3.82,339334,31566
2011,Bloodlines,['Richelle Mead'],Goodreads Author,0,0,8,49,104,133,4.2312925170068025,4.26,2893932,137154
2011,Ready Player One,['Ernest Cline'],Goodreads Author,0,4,7,29,122,136,4.271812080536913,4.19,855054,95417
2011,Silence,['Becca Fitzpatrick'],Goodreads Author,0,3,14,47,104,121,4.1280276816609,4.05,1204979,55972
2011,Demonglass,"['Rachel Hawkins', 'R. Khokins']",Goodreads Author,0,0,2,41,117,136,4.3074324324324325,3.97,346851,31056
2011,Beautiful Disaster,['Jamie McGuire'],Goodreads Author,0,9,11,34,71,172,4.299663299663299,4.11,1050060,70723
2011,Magic Slays,['Ilona Andrews'],Goodreads Author,0,0,3,13,92,192,4.576666666666667,4.3,1074109,73347
2011,Smokin' Seventeen,"['Janet Evanovich', 'Lorelei King']",Goodreads Author,0,3,25,84,128,57,3.7104377104377106,4.0,3306458,142686
2011,Ghost Story,['Jim Butcher'],Goodreads Author,0,1,8,26,116,147,4.342281879194631,4.26,2285756,93835
2011,Across the Universe,['Beth Revis'],Goodreads Author,0,7,18,53,108,141,4.09480122324159,3.88,223709,24596
2011,Gabriel's Inferno,['Sylvain Reynard'],Goodreads Author,0,7,9,16,61,204,4.501683501683502,4.11,296504,16663
2011,Passion,['Lauren Kate'],Goodreads Author,0,59,85,43,34,40,2.6590038314176243,3.81,1001120,46462
2011,The Iron Queen,['Julie Kagawa'],Goodreads Author,0,1,4,25,88,179,4.481481481481482,4.08,764842,57799
2011,Basilisk,['Rob Thurman'],Goodreads Author,0,6,6,48,85,107,4.115079365079365,3.9,75560,4828
2011,Passion,['Lauren Kate'],Goodreads Author,0,9,16,80,104,84,3.8122866894197953,3.81,1001120,46462
2011,The Paris Wife,['Paula McLain'],Historical Fiction,1,6,23,73,143,53,3.7181208053691277,3.82,339334,31566
2011,Dreams of Joy,['Lisa See'],Historical Fiction,0,2,5,55,144,89,4.061016949152543,4.0,683044,51913
2011,The Sisters Brothers,['Patrick deWitt'],Historical Fiction,0,7,20,87,118,62,3.707482993197279,3.79,103554,12490
2011,The Dovekeepers,['Alice Hoffman'],Historical Fiction,0,3,10,60,106,115,4.08843537414966,3.82,552151,57165
2011,Only Time Will Tell,['Jeffrey Archer'],Historical Fiction,0,2,21,63,131,71,3.861111111111111,4.02,704946,37361
2011,Rules of Civility,['Amor Towles'],Historical Fiction,0,2,12,34,126,124,4.201342281879195,4.14,433137,44387
2011,Caleb's Crossing,['Geraldine Brooks'],Historical Fiction,0,5,14,83,137,52,3.745704467353952,3.93,382346,36438
2011,The Lady of the Rivers,['Philippa Gregory'],Historical Fiction,0,3,21,90,121,61,3.72972972972973,3.91,1388366,72159
2011,The Autobiography of Mrs. Tom Thumb,['Melanie Benjamin'],Historical Fiction,0,3,20,100,111,61,3.701694915254237,3.77,124794,16622
2011,The Dark Enquiry,['Deanna Raybourn'],Historical Fiction,0,1,7,59,149,81,4.016835016835016,3.99,127198,14505
2011,Exit the Actress,['Priya Parmar'],Historical Fiction,0,5,16,71,116,90,3.9060402684563758,3.77,6871,1319
2011,22 Britannia Road,['Amanda Hodgkinson'],Historical Fiction,0,3,28,74,139,51,3.701694915254237,3.66,12427,1487
2011,Letters from Home,['Kristina McMorris'],Historical Fiction,0,4,13,69,122,87,3.9322033898305087,3.85,38243,5214
2011,The Second Duchess,['Elizabeth Loupas'],Historical Fiction,0,4,13,59,139,77,3.9315068493150687,3.89,4601,579
2011,Becoming Marie Antoinette,['Juliet Grey'],Historical Fiction,0,6,13,77,144,52,3.7636986301369864,3.83,8285,893
2011,Madame Tussaud: A Novel of the French Revolution,['Michelle Moran'],Historical Fiction,0,2,10,56,129,97,4.051020408163265,4.06,115712,11328
2011,The Soldier's Wife,['Margaret Leroy'],Historical Fiction,0,3,16,74,140,61,3.816326530612245,3.83,16494,1921
2011,Lionheart,['Sharon Kay Penman'],Historical Fiction,0,3,15,62,126,92,3.969798657718121,4.22,116057,8069
2011,The Wild Rose,['Jennifer Donnelly'],Historical Fiction,0,3,18,68,129,76,3.8741496598639458,4.05,182361,21991
2011,Doc,['Mary Doria Russell'],Historical Fiction,0,1,12,68,141,62,3.8838028169014085,4.04,186739,17913
2011,Sing You Home,['Jodi Picoult'],Fiction,0,12,19,58,123,88,3.8533333333333335,3.97,3482177,209189
2011,State of Wonder,['Ann Patchett'],Fiction,0,4,16,64,131,81,3.9087837837837838,3.87,708088,65885
2011,The Lover's Dictionary,['David Levithan'],Fiction,0,1,11,54,129,104,4.083612040133779,3.81,960370,88029
2011,1Q84,"['Haruki Murakami', 'Jay Rubin', 'Philip Gabriel']",Fiction,1,8,27,68,114,77,3.7653061224489797,3.95,2086815,152599
2011,Maine,['J. Courtney Sullivan'],Fiction,0,8,51,106,99,35,3.3411371237458196,3.55,84706,10549
2011,The Leftovers,['Tom Perrotta'],Fiction,0,5,38,98,117,39,3.494949494949495,3.48,130069,14964
2011,The Submission,['Amy Waldman'],Fiction,0,1,19,66,122,87,3.9322033898305087,3.67,12498,1936
2011,The Story of Beautiful Girl,['Rachel Simon'],Fiction,0,5,19,67,120,85,3.8817567567567566,3.89,31067,4648
2011,The Art of Fielding,['Chad Harbach'],Fiction,0,2,13,45,131,107,4.100671140939597,3.99,100167,10291
2011,The Marriage Plot,['Jeffrey Eugenides'],Fiction,0,3,30,104,115,43,3.559322033898305,3.89,893275,43746
2011,The Midwife's Confession,['Diane Chamberlain'],Fiction,0,1,10,43,152,92,4.087248322147651,4.06,366989,35067
2011,Swamplandia!,['Karen Russell'],Fiction,0,22,53,98,82,34,3.1833910034602075,3.46,91228,13735
2011,The Tiger's Wife,['Téa Obreht'],Fiction,0,9,30,81,105,64,3.640138408304498,3.4,88924,11432
2011,The Peach Keeper,['Sarah Addison Allen'],Fiction,0,1,5,53,140,101,4.116666666666666,3.96,303681,37198
2011,The Pale King,['David Foster Wallace'],Fiction,0,4,4,36,129,109,4.1879432624113475,4.14,272758,25818
2011,Night Road,['Kristin Hannah'],Fiction,0,1,10,38,127,121,4.202020202020202,4.27,1624504,150043
2011,Silver Sparrow,['Tayari Jones'],Fiction,0,1,13,73,131,76,3.9115646258503403,3.96,201961,20394
2011,Once Upon a River,['Bonnie Jo Campbell'],Fiction,0,10,38,74,131,44,3.542087542087542,3.79,13793,2311
2011,The Sense of an Ending,['Julian Barnes'],Fiction,0,4,9,67,127,92,3.983277591973244,3.71,251690,26799
2011,The Language of Flowers,['Vanessa Diffenbaugh'],Fiction,0,0,13,33,120,129,4.237288135593221,4.06,203897,21414
2011,Vegan for Life: Everything You Need to Know to Be Healthy and Fit on a Plant-Based Diet,"['Jack Norris', 'Ginny Messina']",Food & Cooking,0,0,4,13,31,30,4.115384615384615,4.08,2508,265
2011,"Life, on the Line: A Chef's Story of Chasing Greatness, Facing Death, and Redefining the Way We Eat","['Grant Achatz', 'Nick Kokonas']",Food & Cooking,0,1,11,63,143,79,3.9696969696969697,4.13,5971,538
2011,Jeni's Splendid Ice Creams at Home,['Jeni Britton Bauer'],Food & Cooking,0,1,6,14,56,90,4.365269461077844,4.15,5207,185
2011,Tomatoland: How Modern Industrial Agriculture Destroyed Our Most Alluring Fruit,['Barry Estabrook'],Food & Cooking,0,1,11,66,151,65,3.9115646258503403,3.96,4032,582
2011,Power Foods: 150 Delicious Recipes with the 38 Healthiest Ingredients,"['Whole Living Magazine', 'Martha Stewart']",Food & Cooking,0,0,5,9,27,35,4.2105263157894735,4.03,83052,2510
2011,Why We Get Fat: And What to Do About It,['Gary Taubes'],Food & Cooking,0,5,8,43,129,109,4.119047619047619,4.04,33577,3884
2011,"Urban Farm Handbook: City Slicker Resources for Growing, Raising, Sourcing, Trading, and Preparing What You Eat","['Annette Cottrell', 'Joshua McNichols']",Food & Cooking,0,1,1,5,3,12,4.090909090909091,4.1,210,30
2011,"Vegan Pie in the Sky: 75 Out-of-This-World Recipes for Pies, Tarts, Cobblers, Crumbles, and More","['Isa Chandra Moskowitz', 'Terry Hope Romero']",Food & Cooking,0,1,1,7,21,27,4.2631578947368425,3.98,75273,2151
2011,Good Eats: The Later Years,['Alton Brown'],Food & Cooking,0,0,2,3,18,29,4.423076923076923,4.2,40253,920
