,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daysToContest,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
1247,1247,1247,2017,Malala's Magic Pencil,"['Malala Yousafzai', 'Kerascoët']",Picture Books,0,6,6,15,96,174,4.434343434343433,4.12,380727.0,22547.0,https://www.goodreads.com/book/show/34219824-malala-s-magic-pencil?from_choice=true,49.0,0316319570,0.0,inf,inf,0.0
1248,1248,1248,2017,Spunky Little Monkey,"['Bill Martin Jr.', 'Michael Sampson', 'Brian Won']",Picture Books,0,1,19,61,130,84,3.9389830508474577,4.2,379569.0,10838.0,https://www.goodreads.com/book/show/30254920-spunky-little-monkey?from_choice=true,336.0,0545776430,0.0,inf,inf,0.0
1249,1249,1249,2017,Franklin's Flying Bookshop,"['Jen Campbell', 'Katie Harnett']",Picture Books,0,7,2,36,77,175,4.383838383838383,3.85,32020.0,6544.0,https://www.goodreads.com/book/show/34445373-franklin-s-flying-bookshop?from_choice=true,49.0,0500651094,0.0,inf,inf,0.0
1250,1250,1250,2017,Jabari Jumps,['Gaia Cornwall'],Picture Books,0,4,8,28,120,140,4.28,4.32,2503.0,495.0,https://www.goodreads.com/book/show/31625795-jabari-jumps?from_choice=true,210.0,0763678384,0.0,inf,inf,0.0
1251,1251,1251,2017,The Legend of Rock Paper Scissors,"['Drew Daywalt', 'Adam Rex']",Picture Books,0,6,10,32,92,157,4.292929292929293,4.39,58988.0,7393.0,https://www.goodreads.com/book/show/31215005-the-legend-of-rock-paper-scissors?from_choice=true,245.0,0062438891,0.0,inf,inf,0.0
1252,1252,1252,2017,Be Quiet!,['Ryan T.  Higgins'],Picture Books,0,3,10,41,89,156,4.287625418060202,4.33,17829.0,3561.0,https://www.goodreads.com/book/show/31423547-be-quiet?from_choice=true,245.0,148473162X,0.0,inf,inf,0.0
1253,1253,1253,2017,Trollbella Throws a Party: A Tale from the Land of Stories,"['Chris Colfer', 'Brandon Dorman']",Picture Books,0,7,14,39,41,147,4.237903225806451,4.34,221312.0,18532.0,https://www.goodreads.com/book/show/30375426-trollbella-throws-a-party?from_choice=true,147.0,0316383406,0.0,inf,inf,0.0
1254,1254,1254,2017,We're All Wonders,['R.J. Palacio'],Picture Books,1,8,11,59,92,127,4.0740740740740735,4.43,705829.0,71042.0,https://www.goodreads.com/book/show/32777609-we-re-all-wonders?from_choice=true,252.0,1524766496,0.0,inf,inf,0.0
1255,1255,1255,2017,The Case of the Stinky Stench,"['Josh Funk', 'Brendan Kearney']",Picture Books,0,4,11,47,110,122,4.1394557823129245,4.11,7600.0,1578.0,https://www.goodreads.com/book/show/32508692-the-case-of-the-stinky-stench?from_choice=true,217.0,1454919604,0.0,inf,inf,0.0
1256,1256,1256,2017,Triangle,"['Mac Barnett', 'Jon Klassen']",Picture Books,0,3,17,66,120,91,3.9393939393939386,4.11,146913.0,22164.0,https://www.goodreads.com/book/show/31247841-triangle?from_choice=true,266.0,076369603X,0.0,inf,inf,0.0
1257,1257,1257,2017,A Different Pond,"['Bao Phi', 'Thi Bui']",Picture Books,0,1,7,42,100,124,4.237226277372263,4.35,18596.0,3112.0,https://www.goodreads.com/book/show/34137106-a-different-pond?from_choice=true,126.0,1479597465,0.0,inf,inf,0.0
1258,1258,1258,2017,She Persisted: 13 American Women Who Changed the World,"['Chelsea Clinton', 'Alexandra Boiger']",Picture Books,0,4,5,13,74,202,4.5604026845637575,4.17,88993.0,3806.0,https://www.goodreads.com/book/show/34504361-she-persisted?from_choice=true,189.0,1524741728,0.0,inf,inf,0.0
1259,1259,1259,2017,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist","['Cynthia Levinson', 'Vanessa Brantley-Newton']",Picture Books,0,1,3,20,119,153,4.418918918918919,4.01,7248.0,1667.0,https://www.goodreads.com/book/show/20670612-the-youngest-marcher?from_choice=true,322.0,1481400703,0.0,inf,inf,0.0
1260,1260,1260,2017,Blood Vow,['J.R. Ward'],Romance,0,8,2,19,65,198,4.517123287671233,4.3,1853448.0,104336.0,https://www.goodreads.com/book/show/29496208-blood-vow?from_choice=true,364.0,045147533X,0.0,inf,inf,0.0
1261,1261,1261,2017,Come Sundown,['Nora Roberts'],Romance,0,5,13,57,125,158,4.167597765363128,4.08,3641863.0,142513.0,https://www.goodreads.com/book/show/31415529-come-sundown?from_choice=true,189.0,1250123070,0.0,inf,inf,0.0
1262,1262,1262,2017,Without Merit,['Colleen Hoover'],Romance,1,7,23,50,61,97,3.9159663865546217,4.25,1853467.0,202832.0,https://www.goodreads.com/book/show/34684620-without-merit?from_choice=true,63.0,1501179764,0.0,inf,inf,0.0
1263,1263,1263,2017,Damaged Like Us,['Krista Ritchie'],Romance,0,21,14,45,59,120,3.9382239382239375,4.19,135339.0,17240.0,https://www.goodreads.com/book/show/36263943-damaged-like-us?from_choice=true,138.0,1682305295,0.0,inf,inf,0.0
1264,1264,1264,2017,Forged in Desire,['Brenda Jackson'],Romance,0,4,11,38,77,165,4.3152542372881335,4.33,130158.0,8014.0,https://www.goodreads.com/book/show/29095429-forged-in-desire?from_choice=true,308.0,0373790007,0.0,inf,inf,0.0
1265,1265,1265,2017,Dating-ish,['Penny Reid'],Romance,0,0,2,4,28,52,4.511627906976744,4.12,399093.0,42072.0,https://www.goodreads.com/book/show/34757023-dating-ish?from_choice=true,203.0,1942874235,0.0,inf,inf,0.0
1266,1266,1266,2017,Silver Silence,['Nalini Singh'],Romance,0,6,5,21,88,173,4.423208191126281,4.2,900132.0,61033.0,https://www.goodreads.com/book/show/32573185-silver-silence?from_choice=true,175.0,1101987790,0.0,inf,inf,0.0
1267,1267,1267,2017,Wait for It,['Mariana Zapata'],Romance,0,1,6,20,78,255,4.611111111111111,4.2,258626.0,26268.0,https://www.goodreads.com/book/show/33597147-wait-for-it?from_choice=true,364.0,0990429253,0.0,inf,inf,0.0
1268,1268,1268,2017,Egomaniac,['Vi Keeland'],Romance,0,0,6,13,79,194,4.578767123287672,4.14,458450.0,46425.0,https://www.goodreads.com/book/show/32848471-egomaniac?from_choice=true,323.0,1682309819,0.0,inf,inf,0.0
1269,1269,1269,2017,Royally Matched,['Emma Chase'],Romance,0,4,6,18,87,182,4.471380471380472,4.11,345955.0,35110.0,https://www.goodreads.com/book/show/31324863-royally-matched?from_choice=true,287.0,168230776X,0.0,inf,inf,0.0
1270,1270,1270,2017,Vicious,['L.J. Shen'],Romance,0,2,2,16,44,234,4.697986577181208,4.17,284470.0,37840.0,https://www.goodreads.com/book/show/33785828-vicious?from_choice=true,343.0,0996135669,0.0,inf,inf,0.0
1271,1271,1271,2017,Devil in Spring,['Lisa Kleypas'],Romance,0,6,12,40,80,143,4.217081850533808,4.03,869127.0,56066.0,https://www.goodreads.com/book/show/30166573-devil-in-spring?from_choice=true,287.0,0062371878,0.0,inf,inf,0.0
1272,1272,1272,2017,Dirty Filthy Rich Men,['Laurelin Paige'],Romance,0,4,7,30,74,181,4.422297297297297,4.18,245178.0,22134.0,https://www.goodreads.com/book/show/32145091-dirty-filthy-rich-men?from_choice=true,253.0,1942835159,0.0,inf,inf,0.0
1273,1273,1273,2017,The Duchess Deal,['Tessa Dare'],Romance,0,6,11,50,109,120,4.101351351351353,3.9,240424.0,26627.0,https://www.goodreads.com/book/show/33296129-the-duchess-deal?from_choice=true,105.0,0062349066,0.0,inf,inf,0.0
1274,1274,1274,2017,Beard in Mind,['Penny Reid'],Romance,0,0,3,18,86,187,4.554421768707483,4.12,398663.0,42008.0,https://www.goodreads.com/book/show/35920112-beard-in-mind?from_choice=true,125.0,1942874324,0.0,inf,inf,0.0
1275,1275,1275,2017,Unqualified,"['Anna Faris', 'Chris Pratt']",Humor,0,2,28,115,106,47,3.563758389261745,3.45,8005.0,917.0,https://www.goodreads.com/book/show/34130008-unqualified?from_choice=true,42.0,1101986425,0.0,inf,inf,0.0
1276,1276,1276,2017,Theft by Finding: Diaries 1977-2002,['David Sedaris'],Humor,0,11,18,46,126,122,4.021671826625386,3.99,1681150.0,71668.0,https://www.goodreads.com/book/show/32498038-theft-by-finding?from_choice=true,189.0,0316154725,0.0,inf,inf,0.0
1277,1277,1277,2017,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",['Lauren Graham'],Humor,1,3,13,46,111,122,4.138983050847457,3.8,133991.0,16283.0,https://www.goodreads.com/book/show/30253864-talking-as-fast-as-i-can?from_choice=true,371.0,0425285170,0.0,inf,inf,0.0
1278,1278,1278,2017,I Can't Make This Up: Life Lessons,"['Kevin  Hart', 'Neil Strauss']",Humor,0,3,5,36,100,153,4.32996632996633,3.94,122863.0,8946.0,https://www.goodreads.com/book/show/33347428-i-can-t-make-this-up?from_choice=true,182.0,1501155563,0.0,inf,inf,0.0
1279,1279,1279,2017,This Is Just My Face: Try Not to Stare,['Gabourey Sidibe'],Humor,0,8,12,41,122,117,4.093333333333334,4.12,8689.0,1390.0,https://www.goodreads.com/book/show/30971731-this-is-just-my-face?from_choice=true,218.0,0544786769,0.0,inf,inf,0.0
1280,1280,1280,2017,Everything Is Awful: And Other Observations,['Matt Bellassai'],Humor,0,6,9,70,110,96,3.9656357388316152,3.7,2552.0,322.0,https://www.goodreads.com/book/show/34466893-everything-is-awful?from_choice=true,42.0,1501166492,0.0,inf,inf,0.0
1281,1281,1281,2017,This Is Really Happening,['Erin Chack'],Humor,0,3,12,56,107,119,4.101010101010101,4.0,1012.0,184.0,https://www.goodreads.com/book/show/31707101-this-is-really-happening?from_choice=true,224.0,0448493586,0.0,inf,inf,0.0
1282,1282,1282,2017,Vacationland: True Stories from Painful Beaches,['John Hodgman'],Humor,0,14,4,34,118,130,4.153333333333333,3.93,36356.0,3689.0,https://www.goodreads.com/book/show/34347433-vacationland?from_choice=true,42.0,0735224803,0.0,inf,inf,0.0
1283,1283,1283,2017,"Rhett & Link's Book of Mythicality: A Field Guide to Curiosity, Creativity, and Tomfoolery","['Rhett McLaughlin', 'Link Neal']",Humor,0,1,5,32,70,191,4.488294314381272,4.3,3997.0,616.0,https://www.goodreads.com/book/show/34947549-rhett-link-s-book-of-mythicality?from_choice=true,54.0,0751570575,0.0,inf,inf,0.0
1284,1284,1284,2017,Revolution for Dummies: Laughing Through the Arab Spring,['Bassem Youssef'],Humor,0,3,2,40,120,131,4.263513513513513,4.22,2391.0,304.0,https://www.goodreads.com/book/show/30653928-revolution-for-dummies?from_choice=true,259.0,0062446894,0.0,inf,inf,0.0
1285,1285,1285,2017,Al Franken: Giant of the Senate,['Al Franken'],Humor,0,7,2,22,82,186,4.464882943143814,3.97,69060.0,4685.0,https://www.goodreads.com/book/show/31934379-al-franken?from_choice=true,189.0,1455540412,0.0,inf,inf,0.0
1286,1286,1286,2017,I Need a Lifeguard Everywhere But the Pool,"['Lisa Scottoline', 'Francesca Serritella']",Humor,0,8,20,57,121,89,3.8915254237288135,3.78,430693.0,45332.0,https://www.goodreads.com/book/show/31450739-i-need-a-lifeguard-everywhere-but-the-pool?from_choice=true,147.0,1250059968,0.0,inf,inf,0.0
1287,1287,1287,2017,One Day We'll All Be Dead and None of This Will Matter,['Scaachi Koul'],Humor,0,5,13,48,131,101,4.0402684563758395,3.77,9490.0,1220.0,https://www.goodreads.com/book/show/30658435-one-day-we-ll-all-be-dead-and-none-of-this-will-matter?from_choice=true,273.0,0385685351,0.0,inf,inf,0.0
1288,1288,1288,2017,"The Awkward Thoughts of W. Kamau Bell: Tales of a 6' 4"", African American, Heterosexual, Cisgender, Left-Leaning, Asthmatic, Black and Proud Blerd, Mama's Boy, Dad, and Stand-Up Comedian",['W. Kamau Bell'],Humor,0,1,7,62,142,86,4.023489932885906,4.01,4995.0,705.0,https://www.goodreads.com/book/show/32337904-the-awkward-thoughts-of-w-kamau-bell?from_choice=true,217.0,1101985879,0.0,inf,inf,0.0
1289,1289,1289,2017,"The Daily Show: An Oral History as Told by Jon Stewart, the Correspondents, Staff and Guests","['Chris Smith', 'Jon   Stewart']",Humor,0,5,4,37,130,124,4.213333333333333,3.97,128646.0,4328.0,https://www.goodreads.com/book/show/29214727-the-daily-show?from_choice=true,378.0,1455565385,0.0,inf,inf,0.0
1290,1290,1290,2017,The Sun and Her Flowers,['Rupi Kaur'],Poetry,1,5,23,49,67,149,4.1331058020477816,4.13,367466.0,32862.0,https://www.goodreads.com/book/show/35606560-the-sun-and-her-flowers?from_choice=true,63.0,1449486797,0.0,inf,inf,0.0
1291,1291,1291,2017,Long Way Down,['Jason Reynolds'],Poetry,0,1,2,19,70,204,4.601351351351352,4.22,129025.0,25421.0,https://www.goodreads.com/book/show/22552026-long-way-down?from_choice=true,42.0,1481438255,0.0,inf,inf,0.0
1292,1292,1292,2017,We Come Apart,"['Sarah Crossan', 'Brian Conaghan']",Poetry,0,6,19,70,98,103,3.922297297297298,3.91,50974.0,7556.0,https://www.goodreads.com/book/show/34753166-we-come-apart?from_choice=true,299.0,1408878860,0.0,inf,inf,0.0
1293,1293,1293,2017,When I Grow Up I Want to Be a List of Further Possibilities,"['Chen  Chen', 'Jericho Brown']",Poetry,0,1,3,29,79,128,4.375,4.33,3327.0,447.0,https://www.goodreads.com/book/show/31944953-when-i-grow-up-i-want-to-be-a-list-of-further-possibilities?from_choice=true,238.0,1942683332,0.0,inf,inf,0.0
1294,1294,1294,2017,Magdalene,['Marie Howe'],Poetry,0,4,11,28,82,105,4.1869565217391305,4.22,6199.0,536.0,https://www.goodreads.com/book/show/30231755-magdalene?from_choice=true,252.0,0393285308,0.0,inf,inf,0.0
1295,1295,1295,2017,Broken Wishbones and Empty Spaces,['Pyrokardia'],Poetry,0,6,11,32,23,19,3.417582417582417,3.5,266.0,32.0,https://www.goodreads.com/book/show/33631747-broken-wishbones-and-empty-spaces?from_choice=true,317.0,1539668150,0.0,inf,inf,0.0
1296,1296,1296,2017,Portrait of the Alcoholic,['Kaveh Akbar'],Poetry,0,0,3,10,63,155,4.6017316017316015,4.42,2436.0,370.0,https://www.goodreads.com/book/show/32566407-portrait-of-the-alcoholic?from_choice=true,313.0,1943977275,0.0,inf,inf,0.0
1297,1297,1297,2017,Magic with Skin On,"['Morgan Nikola-Wren', 'Kimberly Ito', 'Julie Guzzetta', 'Alysia Nicole Harris']",Poetry,0,0,1,12,23,66,4.5098039215686265,4.14,587.0,145.0,https://www.goodreads.com/book/show/34376890-magic-with-skin-on?from_choice=true,307.0,0998589802,0.0,inf,inf,0.0
1298,1298,1298,2017,Nature Poem,['Tommy Pico'],Poetry,0,3,7,11,62,127,4.442857142857143,4.38,2213.0,358.0,https://www.goodreads.com/book/show/32311036-nature-poem?from_choice=true,210.0,1941040632,0.0,inf,inf,0.0
1299,1299,1299,2017,Don't Call Us Dead,['Danez Smith'],Poetry,0,0,3,14,58,223,4.681208053691275,4.53,5287.0,863.0,https://www.goodreads.com/book/show/33375618-don-t-call-us-dead?from_choice=true,91.0,1555977855,0.0,inf,inf,0.0
1300,1300,1300,2017,Electric Arches,['Eve L. Ewing'],Poetry,0,3,10,29,78,179,4.404682274247492,4.32,4530.0,682.0,https://www.goodreads.com/book/show/34144863-electric-arches?from_choice=true,84.0,1608468569,0.0,inf,inf,0.0
1301,1301,1301,2017,New American Best Friend,['Olivia Gatwood'],Poetry,0,2,5,22,92,179,4.47,4.34,3259.0,397.0,https://www.goodreads.com/book/show/33921696-new-american-best-friend?from_choice=true,252.0,1943735107,0.0,inf,inf,0.0
1302,1302,1302,2017,Depression & Other Magic Tricks,['Sabrina Benaim'],Poetry,0,9,12,55,79,143,4.124161073825503,3.8,8338.0,1120.0,https://www.goodreads.com/book/show/34594982-depression-other-magic-tricks?from_choice=true,105.0,1943735204,0.0,inf,inf,0.0
1303,1303,1303,2017,Solo,"['Kwame Alexander', 'Mary Rand Hess']",Poetry,0,2,9,38,106,141,4.266891891891892,4.18,82328.0,15385.0,https://www.goodreads.com/book/show/33004293-solo?from_choice=true,133.0,0310761832,0.0,inf,inf,0.0
1304,1304,1304,2017,Plum,['Hollie McNish'],Poetry,0,4,6,16,52,62,4.1571428571428575,4.25,1612.0,229.0,https://www.goodreads.com/book/show/34451544-plum?from_choice=true,173.0,1509815767,0.0,inf,inf,0.0
1305,1305,1305,2017,Final Girls,['Riley Sager'],Horror,0,0,20,46,116,115,4.097643097643099,3.94,126439.0,19727.0,https://www.goodreads.com/book/show/32796253-final-girls?from_choice=true,147.0,1101985364,0.0,inf,inf,0.0
1306,1306,1306,2017,Sleeping Beauties,"['Stephen King', 'Owen King']",Horror,1,15,41,67,90,73,3.5769230769230766,4.03,13150017.0,503034.0,https://www.goodreads.com/book/show/34466922-sleeping-beauties?from_choice=true,70.0,150116340X,0.0,inf,inf,0.0
1307,1307,1307,2017,A Game of Ghosts,['John Connolly'],Horror,0,4,3,19,76,197,4.535117056856186,4.03,229131.0,21969.0,https://www.goodreads.com/book/show/31396389-a-game-of-ghosts?from_choice=true,243.0,1473641861,0.0,inf,inf,0.0
1308,1308,1308,2017,A God in the Shed,['J-F Dubeau'],Horror,0,7,19,48,63,58,3.7487179487179487,3.58,2018.0,356.0,https://www.goodreads.com/book/show/30221892-a-god-in-the-shed?from_choice=true,175.0,194264535X,0.0,inf,inf,0.0
1309,1309,1309,2017,The Grip of It,['Jac Jemc'],Horror,0,7,39,89,93,70,3.604026845637584,3.34,6498.0,1324.0,https://www.goodreads.com/book/show/31574739-the-grip-of-it?from_choice=true,126.0,0374536910,0.0,inf,inf,0.0
1310,1310,1310,2017,Lost Boy: The True Story of Captain Hook,['Christina Henry'],Horror,0,1,9,35,119,130,4.2517006802721085,3.92,71742.0,9414.0,https://www.goodreads.com/book/show/32828538-lost-boy?from_choice=true,154.0,0399584021,0.0,inf,inf,0.0
1311,1311,1311,2017,White Tears,['Hari Kunzru'],Horror,0,10,21,71,117,79,3.785234899328859,3.61,20784.0,2998.0,https://www.goodreads.com/book/show/30780283-white-tears?from_choice=true,266.0,0451493699,0.0,inf,inf,0.0
1312,1312,1312,2017,The Boy on the Bridge,['M.R. Carey'],Horror,0,6,7,45,134,100,4.078767123287672,3.92,215029.0,24854.0,https://www.goodreads.com/book/show/31554413-the-boy-on-the-bridge?from_choice=true,217.0,0316300330,0.0,inf,inf,0.0
1313,1313,1313,2017,The Kill Society,['Richard Kadrey'],Horror,0,0,1,32,143,124,4.3,4.0,126343.0,8631.0,https://www.goodreads.com/book/show/32051902-the-kill-society?from_choice=true,182.0,0062474146,0.0,inf,inf,0.0
1314,1314,1314,2017,Strange Weather,['Joe Hill'],Horror,0,3,12,49,131,100,4.061016949152543,4.03,658776.0,59771.0,https://www.goodreads.com/book/show/34066621-strange-weather?from_choice=true,42.0,0062663119,0.0,inf,inf,0.0
1315,1315,1315,2017,The Roses of May,['Dot Hutchison'],Horror,0,3,11,59,108,116,4.0875420875420865,4.08,141804.0,13065.0,https://www.goodreads.com/book/show/32604351-the-roses-of-may?from_choice=true,196.0,1503939502,0.0,inf,inf,0.0
1316,1316,1316,2017,Full Wolf Moon,['Lincoln Child'],Horror,0,4,13,69,126,88,3.9366666666666665,4.01,715164.0,41339.0,https://www.goodreads.com/book/show/32336166-full-wolf-moon?from_choice=true,203.0,0385531427,0.0,inf,inf,0.0
1317,1317,1317,2017,What the Hell Did I Just Read,['David  Wong'],Horror,0,2,1,30,115,152,4.38,4.02,99387.0,9979.0,https://www.goodreads.com/book/show/33574090-what-the-hell-did-i-just-read?from_choice=true,63.0,1250040205,0.0,inf,inf,0.0
1318,1318,1318,2017,Prince Lestat and the Realms of Atlantis,['Anne Rice'],Horror,0,17,20,51,100,103,3.865979381443299,3.88,1864708.0,51421.0,https://www.goodreads.com/book/show/23267873-prince-lestat-and-the-realms-of-atlantis?from_choice=true,371.0,0385353790,0.0,inf,inf,0.0
1319,1319,1319,2017,The Awakening,['Amanda Stevens'],Horror,0,1,2,29,105,162,4.421404682274248,3.93,45441.0,5851.0,https://www.goodreads.com/book/show/29326301-the-awakening?from_choice=true,252.0,English,0.0,inf,inf,0.0
1320,1320,1320,2017,Caraval,['Stephanie Garber'],Young Adult Fantasy,0,9,19,35,68,154,4.189473684210526,4.05,173579.0,29799.0,https://www.goodreads.com/book/show/27883214-caraval?from_choice=true,308.0,1250095255,0.0,inf,inf,0.0
1321,1321,1321,2017,Our Dark Duet,['Victoria Schwab'],Young Adult Fantasy,0,3,9,35,82,137,4.2819548872180455,4.12,416786.0,68453.0,https://www.goodreads.com/book/show/32075662-our-dark-duet?from_choice=true,175.0,0062380885,0.0,inf,inf,0.0
1322,1322,1322,2017,La Belle Sauvage,['Philip Pullman'],Young Adult Fantasy,0,12,11,43,90,107,4.022813688212929,4.02,2159908.0,60126.0,https://www.goodreads.com/book/show/34128219-la-belle-sauvage?from_choice=true,47.0,0375815309,0.0,inf,inf,0.0
1323,1323,1323,2017,Wintersong,['S. Jae-Jones'],Young Adult Fantasy,0,4,22,64,75,106,3.9483394833948338,3.59,29714.0,6226.0,https://www.goodreads.com/book/show/24763621-wintersong?from_choice=true,301.0,1250079217,0.0,inf,inf,0.0
1324,1324,1324,2017,Carve the Mark,['Veronica Roth'],Young Adult Fantasy,0,15,18,42,44,86,3.819512195121951,4.07,5041052.0,264747.0,https://www.goodreads.com/book/show/30117284-carve-the-mark?from_choice=true,322.0,0062348639,0.0,inf,inf,0.0
1325,1325,1325,2017,Warcross,['Marie Lu'],Young Adult Fantasy,0,3,17,41,90,110,4.099616858237549,4.19,1074454.0,111993.0,https://www.goodreads.com/book/show/29385546-warcross?from_choice=true,84.0,0399547967,0.0,inf,inf,0.0
1326,1326,1326,2017,Lord of Shadows,['Cassandra Clare'],Young Adult Fantasy,0,10,10,17,38,212,4.505226480836237,4.26,6293456.0,352166.0,https://www.goodreads.com/book/show/30312891-lord-of-shadows?from_choice=true,196.0,1442468408,0.0,inf,inf,0.0
1327,1327,1327,2017,King's Cage,['Victoria Aveyard'],Young Adult Fantasy,0,11,13,41,61,135,4.1340996168582365,3.99,844039.0,78860.0,https://www.goodreads.com/book/show/30227022-king-s-cage?from_choice=true,301.0,0062310690,0.0,inf,inf,0.0
1328,1328,1328,2017,Tower of Dawn,['Sarah J. Maas'],Young Adult Fantasy,0,5,10,23,63,158,4.386100386100386,4.4,2692049.0,275178.0,https://www.goodreads.com/book/show/31450852-tower-of-dawn?from_choice=true,91.0,1681195771,0.0,inf,inf,0.0
1329,1329,1329,2017,The Language of Thorns: Midnight Tales and Dangerous Magic,"['Leigh Bardugo', 'Sara Kipin']",Young Adult Fantasy,0,0,0,22,88,151,4.494252873563219,4.22,1044221.0,143448.0,https://www.goodreads.com/book/show/34076952-the-language-of-thorns?from_choice=true,70.0,125012252X,0.0,inf,inf,0.0
1330,1330,1330,2017,Crystal Storm,['Morgan Rhodes'],Young Adult Fantasy,0,11,8,32,55,166,4.3125,4.07,144393.0,20853.0,https://www.goodreads.com/book/show/23367261-crystal-storm?from_choice=true,357.0,1595148221,0.0,inf,inf,0.0
1331,1331,1331,2017,Traitor to the Throne,['Alwyn Hamilton'],Young Adult Fantasy,0,0,6,25,88,165,4.450704225352113,4.12,68542.0,10465.0,https://www.goodreads.com/book/show/29739361-traitor-to-the-throne?from_choice=true,273.0,0451477855,0.0,inf,inf,0.0
1332,1332,1332,2017,All the Crooked Saints,['Maggie Stiefvater'],Young Adult Fantasy,0,21,15,51,81,80,3.741935483870968,3.99,1413364.0,136366.0,https://www.goodreads.com/book/show/30025336-all-the-crooked-saints?from_choice=true,56.0,0545930804,0.0,inf,inf,0.0
1333,1333,1333,2017,A Court of Wings and Ruin,['Sarah J. Maas'],Young Adult Fantasy,1,7,20,14,45,196,4.429078014184396,4.4,2690827.0,275172.0,https://www.goodreads.com/book/show/23766634-a-court-of-wings-and-ruin?from_choice=true,217.0,1408857901,0.0,inf,inf,0.0
1334,1334,1334,2017,In Other Lands,['Sarah Rees Brennan'],Young Adult Fantasy,0,3,8,19,74,194,4.503355704697986,4.1,389747.0,42291.0,https://www.goodreads.com/book/show/31944679-in-other-lands?from_choice=true,112.0,1618731203,0.0,inf,inf,0.0
1335,1335,1335,2017,Artemis,['Andy Weir'],Science Fiction,1,8,26,80,110,58,3.652482269503546,4.27,897384.0,92819.0,https://www.goodreads.com/book/show/34928122-artemis?from_choice=true,21.0,0553448129,0.0,inf,inf,0.0
1336,1336,1336,2017,For We Are Many,['Dennis E. Taylor'],Science Fiction,0,2,0,14,87,197,4.59,4.32,105034.0,7514.0,https://www.goodreads.com/book/show/34878094-for-we-are-many?from_choice=true,235.0,1680680595,0.0,inf,inf,0.0
1337,1337,1337,2017,Thrawn,['Timothy Zahn'],Science Fiction,0,1,3,29,87,175,4.464406779661016,4.06,344130.0,14704.0,https://www.goodreads.com/book/show/31140332-thrawn?from_choice=true,243.0,1780894848,0.0,inf,inf,0.0
1338,1338,1338,2017,The Collapsing Empire,['John Scalzi'],Science Fiction,0,12,11,47,117,109,4.013513513513513,4.03,670966.0,54300.0,https://www.goodreads.com/book/show/29939160-the-collapsing-empire?from_choice=true,259.0,076538888X,0.0,inf,inf,0.0
1339,1339,1339,2017,And the Rest is History,['Jodi Taylor'],Science Fiction,0,2,2,13,84,199,4.586666666666667,4.24,125922.0,11436.0,https://www.goodreads.com/book/show/31213373-and-the-rest-is-history?from_choice=true,140.0,1597809063,0.0,inf,inf,0.0
1340,1340,1340,2017,Babylon's Ashes,['James S.A. Corey'],Science Fiction,0,6,3,41,119,127,4.20945945945946,4.24,533078.0,33985.0,https://www.goodreads.com/book/show/25877663-babylon-s-ashes?from_choice=true,364.0,0356504263,0.0,inf,inf,0.0
1341,1341,1341,2017,Home,['Nnedi Okorafor'],Science Fiction,0,1,3,33,130,126,4.286689419795222,3.98,138164.0,21720.0,https://www.goodreads.com/book/show/30038988-home?from_choice=true,308.0,0765393115,0.0,inf,inf,0.0
1342,1342,1342,2017,Provenance,['Ann Leckie'],Science Fiction,0,6,16,43,125,104,4.037414965986395,4.02,159872.0,17333.0,https://www.goodreads.com/book/show/34219845-provenance?from_choice=true,70.0,031638867X,0.0,inf,inf,0.0
1343,1343,1343,2017,Borne,['Jeff VanderMeer'],Science Fiction,0,7,15,43,110,122,4.094276094276093,3.69,298349.0,34585.0,https://www.goodreads.com/book/show/31451186-borne?from_choice=true,224.0,0374115249,0.0,inf,inf,0.0
1344,1344,1344,2017,Waking Gods,['Sylvain Neuvel'],Science Fiction,0,1,5,38,121,133,4.275167785234899,3.86,115188.0,16774.0,https://www.goodreads.com/book/show/30134847-waking-gods?from_choice=true,245.0,1101886722,0.0,inf,inf,0.0
1345,1345,1345,2017,The Punch Escrow,['Tal M. Klein'],Science Fiction,0,4,32,73,127,87,3.8080495356037134,3.61,4384.0,591.0,https://www.goodreads.com/book/show/32446949-the-punch-escrow?from_choice=true,133.0,1942645589,0.0,inf,inf,0.0
1346,1346,1346,2017,The Stars Are Legion,['Kameron Hurley'],Science Fiction,0,12,10,56,109,108,3.986440677966102,3.78,30098.0,5555.0,https://www.goodreads.com/book/show/32922275-the-stars-are-legion?from_choice=true,306.0,0857666614,0.0,inf,inf,0.0
1347,1347,1347,2017,Fields of Fire,['Marko Kloos'],Science Fiction,0,2,3,29,112,153,4.374581939799331,4.11,77265.0,4197.0,https://www.goodreads.com/book/show/31340859-fields-of-fire?from_choice=true,280.0,1503940713,0.0,inf,inf,0.0
1348,1348,1348,2017,The Rise and Fall of D.O.D.O.,"['Neal Stephenson', 'Nicole Galland']",Science Fiction,0,7,17,50,103,122,4.05685618729097,4.05,757057.0,47904.0,https://www.goodreads.com/book/show/32075825-the-rise-and-fall-of-d-o-d-o?from_choice=true,175.0,0062409166,0.0,inf,inf,0.0
